0.019156,1.4631
0.017655,1.4635
0.015655,1.4637
0.013537,1.464
0.011249,1.4642
0.0086391,1.4644
0.0056679,1.4646
0.0021678,1.4648
-0.0013065,1.4651
-0.004935,1.4653
-0.0087454,1.4656
-0.012708,1.4659
-0.016667,1.4661
-0.020633,1.4663
-0.02384,1.4663
-0.026466,1.4662
-0.028484,1.4659
-0.029885,1.4657
-0.030796,1.4655
-0.031435,1.4657
-0.031441,1.4658
-0.031285,1.4661
-0.031083,1.4665
-0.030901,1.4669
-0.030719,1.4673
-0.030377,1.4677
-0.030053,1.468
-0.029894,1.468
-0.029701,1.4679
-0.029405,1.4676
-0.028972,1.4673
-0.028022,1.467
-0.027161,1.4667
-0.02638,1.4664
-0.025531,1.466
-0.024514,1.4657
-0.023397,1.4656
-0.021982,1.4656
-0.020621,1.4659
-0.019694,1.4661
-0.018924,1.4664
-0.018105,1.4667
-0.017156,1.4668
-0.015936,1.4667
-0.014448,1.4668
-0.013371,1.4668
-0.01229,1.4666
-0.011033,1.4664
-0.0095939,1.4661
-0.0082299,1.4659
-0.0064101,1.4659
-0.0050096,1.4659
-0.0036136,1.4657
-0.0019499,1.4655
-7.7736e-05,1.4653
0.0015294,1.4649
0.0036685,1.4648
0.0055085,1.4648
0.0070833,1.4648
0.0084587,1.465
0.009746,1.4651
0.010687,1.465
0.01206,1.465
0.013371,1.465
0.014859,1.465
0.016627,1.4649
0.018699,1.4648
0.020657,1.4644
0.023419,1.4644
0.026262,1.4646
0.029124,1.465
0.031939,1.4654
0.034722,1.4658
0.036969,1.4659
0.03935,1.4662
0.041366,1.4665
0.042991,1.4667
0.044257,1.4667
0.045145,1.4666
0.045261,1.4661
0.045388,1.4656
0.045206,1.4651
0.044712,1.4644
0.04394,1.4637
0.042907,1.4629
0.041204,1.4618
0.039935,1.461
0.038482,1.4602
0.036954,1.4595
0.035399,1.4588
0.033803,1.4582
0.031673,1.4573
0.030215,1.4567
0.02866,1.4561
0.027119,1.4556
0.025576,1.4551
0.023964,1.4547
0.021729,1.4542
0.019992,1.4541
0.018104,1.4541
0.016218,1.4542
0.014391,1.4544
0.01257,1.4547
0.010046,1.4547
0.0080239,1.455
0.0059497,1.4554
0.0038574,1.4559
0.0017356,1.4564
-0.00044839,1.4569
-0.0031055,1.4571
-0.0051452,1.4574
-0.006811,1.4576
-0.0080616,1.4576
-0.0088022,1.4576
-0.0089521,1.4576
-0.0088379,1.4574
-0.0082715,1.4574
-0.0075207,1.4578
-0.0068269,1.4584
-0.0065319,1.4594
-0.0067315,1.4606
-0.0071103,1.4617
-0.0076952,1.4626
-0.008244,1.4634
-0.0087999,1.464
-0.0093781,1.4645
-0.00996,1.4648
-0.010115,1.465
-0.010635,1.4649
-0.011174,1.4648
-0.011705,1.4646
-0.012185,1.4643
-0.012633,1.4641
-0.012784,1.4639
-0.013165,1.4638
-0.013457,1.4637
-0.013665,1.4636
-0.013852,1.4635
-0.013992,1.4635
-0.014044,1.4633
-0.014057,1.4631
-0.014033,1.4628
-0.01403,1.4624
-0.014016,1.4619
-0.013935,1.4614
-0.013779,1.4609
-0.013628,1.4603
-0.01358,1.4598
-0.013647,1.4594
-0.013727,1.4591
-0.013695,1.4588
-0.013643,1.4586
-0.013585,1.4586
-0.01342,1.4587
-0.013185,1.4589
-0.012796,1.4591
-0.012166,1.4595
-0.011134,1.4598
-0.0099058,1.46
-0.0081875,1.4602
-0.0060516,1.4603
-0.003583,1.4604
-0.0008401,1.4605
0.0023131,1.461
0.0052765,1.4614
0.0084582,1.4618
0.011703,1.4622
0.014872,1.4627
0.017881,1.4632
0.020873,1.4638
0.023206,1.4642
0.025397,1.4645
0.027224,1.4647
0.02859,1.4648
0.029505,1.4648
0.030077,1.4648
0.030131,1.4645
0.030018,1.4642
0.029705,1.4638
0.029178,1.4635
0.028444,1.4633
0.027475,1.4632
0.026428,1.4633
0.025271,1.4634
0.024104,1.4636
0.022981,1.4638
0.021891,1.464
0.020467,1.4642
0.019349,1.4645
0.018153,1.4648
0.016889,1.465
0.015625,1.4652
0.014339,1.4654
0.012598,1.4654
0.011052,1.4655
0.0092968,1.4656
0.0073989,1.4656
0.0054461,1.4657
0.0033673,1.4659
0.00077669,1.4658
-0.0015038,1.4659
-0.0036733,1.4658
-0.0056541,1.4657
-0.0073593,1.4656
-0.0085256,1.4654
-0.0092156,1.465
-0.0090728,1.4646
-0.0085731,1.4644
-0.0078682,1.4642
-0.0070101,1.4642
-0.0060278,1.4644
-0.0050908,1.4646
-0.0043725,1.465
-0.0040366,1.4656
-0.0041705,1.4662
-0.0046539,1.4667
-0.0054593,1.4671
-0.0064196,1.4675
-0.0078723,1.4677
