-0.055805,1.0303
0.05679,1.0289
0.057537,1.0275
0.058069,1.0261
0.058457,1.0249
0.058569,1.0238
0.058501,1.0228
0.058292,1.0222
0.057497,1.0257
0.05642,1.0284
0.055266,1.0318
0.054097,1.0363
0.05251,1.041
0.051799,1.046
0.050651,1.0507
0.049269,1.0551
0.047642,1.0592
0.045681,1.063
0.043572,1.0663
0.041316,1.0692
0.038706,1.0715
0.036048,1.0732
0.033423,1.0744
0.030814,1.075
0.028503,1.0751
0.026244,1.0748
0.023937,1.074
0.021793,1.0726
0.019827,1.0706
0.018067,1.0681
0.016543,1.0651
0.015409,1.0617
0.014338,1.058
0.013401,1.0539
0.012601,1.0495
0.011851,1.0451
0.010998,1.0406
0.010451,1.036
0.0098967,1.0317
0.0095613,1.0279
0.0094377,1.0247
0.0094577,1.0222
0.0095465,1.0202
0.010115,1.0187
0.010859,1.0176
0.011809,1.0168
0.012901,1.0164
0.014048,1.0195
0.015196,1.0219
0.016044,1.025
0.016278,1.029
0.016341,1.0341
0.016329,1.0399
0.016405,1.0458
0.016626,1.0513
0.017086,1.0563
0.017635,1.0606
0.018393,1.0646
0.019201,1.068
0.020018,1.071
0.020765,1.0733
0.021488,1.075
0.022018,1.0759
0.022451,1.0761
0.02287,1.0756
0.023251,1.0745
0.023556,1.0727
0.023944,1.0703
0.024232,1.0673
0.024567,1.064
0.025063,1.0606
0.025748,1.0569
0.026635,1.0533
0.027777,1.0495
0.028808,1.0454
0.029729,1.0413
0.030553,1.0374
0.031316,1.0337
0.031859,1.0304
0.032204,1.0273
0.032184,1.0247
0.031897,1.0223
0.031653,1.0204
0.031299,1.0189
0.03081,1.0195
0.030577,1.0206
0.030354,1.022
0.030021,1.0233
0.029607,1.025
0.029096,1.0277
0.028258,1.0315
0.027394,1.036
0.026228,1.0409
0.024677,1.0457
0.022766,1.0503
0.020601,1.055
0.018038,1.0595
0.015537,1.0637
0.012905,1.0672
0.010324,1.0701
0.0078528,1.0722
0.0056151,1.0735
0.0036021,1.0741
0.0019845,1.0739
0.00047162,1.073
-0.00093162,1.0714
-0.0022237,1.0694
-0.003435,1.0669
-0.0044522,1.0641
-0.0053314,1.061
-0.0062476,1.0575
-0.007151,1.0537
-0.0079727,1.0494
-0.0086542,1.0449
-0.0090846,1.0404
-0.0092754,1.0366
-0.0093267,1.0332
-0.0092001,1.0304
-0.0088629,1.028
-0.008238,1.0261
-0.0071707,1.0245
-0.0058861,1.023
-0.0044327,1.0218
-0.002629,1.021
-0.00055201,1.02
0.0013538,1.0227
0.0029148,1.0265
0.0042241,1.0309
0.0054208,1.0363
0.0066132,1.0423
0.0079816,1.0487
0.0094265,1.0549
0.010958,1.0602
0.012676,1.0647
0.014538,1.0687
0.0165,1.072
