0.010472,1.0303
-0.010213,1.0292
-0.010114,1.0284
-0.010049,1.0279
-0.010034,1.0276
-0.010103,1.0322
-0.010382,1.0365
-0.010597,1.0402
-0.010672,1.0437
-0.010747,1.0476
-0.010796,1.0519
-0.010912,1.0561
-0.010824,1.0599
-0.010729,1.063
-0.010613,1.0655
-0.010474,1.0674
-0.010333,1.0689
-0.01034,1.0698
-0.010135,1.0706
-0.0099279,1.0714
-0.0096606,1.0722
-0.0092842,1.073
-0.0088171,1.0736
-0.0084097,1.0741
-0.0078168,1.0743
-0.0072294,1.0744
-0.0066886,1.0742
-0.0062092,1.0739
-0.0057349,1.0734
-0.0054488,1.0728
-0.0050151,1.072
-0.0045164,1.0712
-0.0039667,1.0703
-0.0033544,1.0694
-0.0026556,1.0685
-0.00207,1.0675
-0.0012768,1.0665
-0.00045406,1.0653
0.00040353,1.064
0.0012228,1.0626
0.0020099,1.0611
0.0026408,1.0596
0.0032737,1.0579
0.0037954,1.0562
0.0041889,1.0544
0.0045372,1.0527
0.0049077,1.0512
0.0051953,1.0499
0.0054897,1.0485
0.0059588,1.0471
0.0066321,1.0457
0.0073272,1.0443
0.0078985,1.0428
0.0083396,1.0411
0.0088637,1.0393
0.0092777,1.0372
0.0094736,1.0381
0.0095055,1.0385
0.0093127,1.0393
0.0087951,1.0407
0.0085315,1.0431
0.0082872,1.0466
0.0077709,1.0504
0.0069507,1.0543
0.005879,1.058
0.0043486,1.0614
0.0026541,1.0646
0.0006929,1.0675
-0.001436,1.0702
-0.003536,1.0726
-0.0054922,1.0746
-0.0073583,1.0761
-0.0089164,1.077
-0.010291,1.0775
-0.01153,1.0775
-0.012678,1.0772
-0.013727,1.0766
-0.014502,1.0758
-0.015193,1.0749
-0.01583,1.0739
-0.016275,1.0729
-0.016556,1.0717
-0.01669,1.0705
-0.016555,1.0691
-0.016429,1.0675
-0.016298,1.0658
-0.016083,1.0638
-0.015804,1.0616
-0.015523,1.0593
-0.015001,1.0568
-0.014524,1.0541
-0.014076,1.0513
-0.013625,1.0483
-0.013151,1.0451
-0.012732,1.0418
-0.012097,1.0388
-0.011452,1.0361
-0.010671,1.0338
-0.0097646,1.032
-0.008732,1.0307
-0.0077297,1.0297
-0.0066661,1.0291
-0.0056153,1.0286
-0.0047405,1.0285
-0.0040428,1.0343
-0.0035978,1.0399
-0.0033279,1.0451
-0.0032241,1.0507
-0.0030358,1.0566
